tweet_id,sentiment,content
1694550806,2,"FINALLY FINISHED MY FUCKING FILM FINAL!!!  (Well, all except 1 part, but idk how to do it....) :/"
1694550823,2,@BraeScotland May be back later...hope you have a good day  Byeeee xxx
1694550861,0,@PembsDave Hope you're having a relaxing day. I feel so laid back I can't stand up
1694550920,2,@Andrew_Johnson: have a good night
1694550925,7,"@NZNewsboy damn straight you know what the game is, and if you've heard the tracks you'll know why I've been rocking out"
1694550965,2,"everybody look at my new profile picture, just click it on my profile"
1694551123,2,There are some great honey based recipes for you &amp; the kids to download  at -  http://twurl.nl/ltlny8 - Join in the fun for honey week
1694551159,5,@stephenfry  I've been single so long all I have is a Hans Solo
1694551190,4,@timscott2 Cool. Whenever I see someone is making so much. I tell them I WILLING to help them spend  So what's your deal?
1694551225,7,Had to play one more and share the vibe of this song. Something about it jus' brings out the feel good.   Ta... ? http://blip.fm/~5jh0u
1694551233,5,"It's 6 am, I haven't been to bed yet, and I just got my second wind.  Guess I should edit or read or something until I feel tired huh?"
1694551368,7,"@hypnoticzexy Ooooh, so you're the dream husband. lol =D I saw Stranthorpe on a map today and thought thought of dear Shea! lol"
1694551371,0,Time to snuggle up in bed with the electric blankie on
1694551388,0,"Nothing like 10P to kick-off the Bank Holiday, dig the haircut Luke! Next stop...Selfridges"
1694551397,9,@chuckdarw1n whew! thassa relief
1694551401,0,"@lollipop26 that was a really good interview to read, really enjoyed it  x"
1694551432,6,just set up a new computer again. 15min. I love Norton Ghost.
1694551471,0,"is listening to Sunlounger's music, waiting for the sun to set."
1694551508,0,"@christhesoul well doesn't that look fab, even if I do say so myself!"
1694551517,2,"is starting her pre europe diet today  goodbye midnight snacks, goodbye iced tea, hello momol. HAHAHAHAHA! http://plurk.com/p/rplpr"
1694551568,0,is such a good big cousin as shes taking her little cousin to see hannah montana the movie next weekend
1694551579,9,"@KADENMCNEIL - try thinking of something calm and peaceful, such as relaxing on the beach."
1694551635,0,Happy Star Wars Day  - May the Fourth be with you
1694551671,2,@sera_bishop  sez need to get u to look at my flights again  will email ur work tonite
1694551684,10,"@brettdennen 'discovered' you at the fray last night, nice music. then saw your vlogs. really, so whack."
1694551713,0,@fromlucy thank you dearie -- I just followed dome of them on there too!
1694551823,10,@laurenceobrien Thank you  xo
1694551858,0,@keza34 @ComedyQueen morning
1694551929,9,@thorsonb well.. i dont have to do any resits... lol... so its MY last exam
1694551982,9,new Delerium's music video (http://tr.im/kpu3). mixed by Tiesto. i guess Bill Leeb finally forgot his music's roots
1694551987,7,"@vectorfunk Presentation went well  Yes, I also met a buch of cool people. Checked your portfolio, nice work/details in the projects."
1694552074,9,http://twitpic.com/4jccd - and also these hi top Reeboks.  cause i can
1694552097,9,yaaayyy !  no work today
1694552102,0,Don't we all love bank holidays
1694552196,9,done with the dentist until November
1694552219,0,Needs a yummy breakfast after her shift
1694552252,6,@mayalabeeDC3 I know!! our cats could be family  mikesh is so cute!!
1694552261,9,May the 4th be with you  (via @matthew858) Thanks. I get it now. And it's awesome.
1694552279,5,@paminnewzealand Hiya! You might want to delete and retweet - the link to your blog doesn't work
1694552345,5,"3 days of frisbee, three nights of partying and sprained ligaments. Can't imagine a better long weekend"
1694552369,2,Download movie  Notorious http://tinyurl.com/d2u4gs cool #movie
1694552419,2,@KNUSEE *hugs* listening to EBTG &quot;Each &amp; Every One&quot; perfect for public hol Monday morn with cuppa T
1694552445,6,@kcghosthunters can't wait to hear the evp! And cuuuute picture.
1694552463,0,Having a pj dayy.....Doesnt happen veryy often
1694552475,2,"@alandavies1 Raining in Belfast too - and I promised myself I would clean my windows today.  Back to bed, then!"
1694552506,6,@projiuk cool  that's good. You back on trains for a while?
1694552507,6,"@theclassiccrime i love your music  especially the fight, thats a awsome song by far !"
1694552520,0,@taylorswift13 WOOOOOOOOOO   are you coming to Nottingham at any point?  lovelovelove&lt;3
1694552544,6,GOODNIGHT MAGIC AND PRETTY WORLD
1694552576,1,"I negative mondays, but I love @revision3's schedule. HELLO, DIGG REEL!"
1694552613,2,"Morning Beverley! youre like a breath of fresh air on twitterland, have a good day"
1694567234,0,Came back from Bishopstorford! Went to my Aunt's wedding party by the way. It was fun! I got to see my cousins again after about 3 years
1694567283,2,@logoholik a pleasure Bojan
1694567293,2,@iamjonathancook must go to strawberry fields!!
1694567311,5,"i want to see go:audio, someone take me please?  5DAYS(L)"
1694567335,6,@chaz81 Do U have a Morrisons near u?? Their chemist should be open!
1694567383,4,@colbyrne totally agree
1694567410,2,"@JennaMadison Dinner done, shower done, now time to chill with block of chocolate"
1694567497,0,"@Cyberwest thanks for that twitpic, sure made me laugh"
1694567551,2,@Katisha_Honi Might be cute to do a little picture book called &quot;The little book of boring&quot;
1694567558,6,@dajuin Appending the #verticalchinese hash tag is a nice touch.
1694567570,12,"So, what's so great bout your so called 'wonderful love life'?  For god sake, W-A-T-E-V-A!"
1694567582,5,Going to bed  how's ever reading this
1694567599,2,The work got me back.100 percent monday feeling
1694567609,9,http://twitpic.com/4jcfg - About to cycle within this quarry on Shipley glen near Baildon moor before heading back through the woods
1694567619,0,@BeMeaningful thanks for FF wink
1694567648,7,"Mahalo  great show! @CollieBuddz  aloha, thx for makin it out to Kauai, we enjoyed it!  Safe trip"
1694567756,2,"@memesijaitort thanks, I will send you a photo of my first."
1694567761,2,Y am i still awoke @ 5:12 a.m
1694567797,8,HEY YOU' ALL SUCK;its anybody on there :s im so bored common answear me
1694567827,2,@benzoenator I'm sure @PeterBlackQUT would know of more
1694567862,7,"@areyoumee yeaaaah lol, i'm just insane"
1694567910,6,@kayla314 ahhh ikr! he's the cuteset thing ever  Plus it reminds me of twilight which is good cause I looooooove it so much!!
1694567965,0,@tomfelton http://twitpic.com/2dmtn - I saw this pic and it reminded me of you in Anna and the King.. so cuuuute little fella
1694568025,2,Im cleaning out my closet!  ahhh...
1694568031,2,@TheLonely California
1694568034,6,"@XxkelliemariexX Ohh thankss bubble  We have some of your things you left here, We are going to send them before we go  Missing youuu!"
1694568114,11,@dawizonline got ya - that wouldn't be so bad tho right?
1694568123,0,i am kind of excited to go to school today. i dont know why. hopefully it will be a good day
1694568161,0,Pretty happy with how things have changed over the past 2 months...definitely for the best
1694568170,6,is loving life
1694568173,2,productive day 1
1694568208,2,"@pjaficionado  what can i say, i am a creatur of night, hmm, should be dne soon"
1694568283,11,having another only fools and horses marathon day
1694568300,2,@Wolfie_Rankin  I know! a whole different meat pie back then
1694568306,2,@stevencohmer -iv just added u as friend on youtube
1694568421,7,"@ankitbathija Did we hear our name ? Thanks Ankit, get them on to our parlour   #HokeyPokeyBandra"
1694568425,6,@rrolyat THANKYOU!  &lt;3 iloveyoutwoooo
1694568504,0,Ideas gallore!!  Rock Opera FTW!!!! Yes tweets Kayleigh and I are writing a rock opera.  For more info email us: CoatAndKay@hotmail.com
1694568537,2,is saving up 'till HK.
1694568576,6,Loving my new HR monitor
1694568579,5,@VideoHive Here's getting cold.. And I got my coffee break 2 minutes ago. Enjoy your drink
1694568581,0,FINALLY DONE WITH MY PROJECT !  now its 3:12 am  haha goodnights ! &lt;3
1694568652,0,"@Wookiesgirl I was thinking, &quot;I never see her tweet.&quot; Well, duh - if I don't follow you, I can't! Now I can."
1694568773,2,@midgetmeg HI MEG! @mileycyrus Life's a climb but the view is great.
1694568776,5,Hope it becomes okay soon @samaliksi
1694568846,2,Tweet Later! Byee
1694568896,5,@forrrrrrrrrrest http://twitpic.com/4jazs - Congratulations! You two are adorable. Beautiful ring too!
1694568930,5,@Shauntrice my bad homie
1694568959,4,Ok Twitter - show me what your all about
1694569010,2,@StephReayy we are going all out!
1694569077,7,"I uploaded my  random fandom trailer to youtube, check it out in here. It's also in HD  http://tinyurl.com/d5oyfl"
1694569139,7,What do you think I'm doing at the moment? Yeah you guessed it  http://www.phoenixfm.com/listen-now.php
1694569144,2,iPhone Nano and iPhone Shuffle http://tinyurl.com/dc4jbk. No surprises if this really happens
1694569181,11,@Remy_Foster I did about 6 once
1694569384,2,"Off school today, Happy May Day."
1694569409,2,@lyssiecc hahah im way too lazy to check my phone  ooo michells! are you wtaching the recruits?
1694569498,6,@unknownnunes Goodmorning to you!Thank you so much for being so kind? The sun is out and I'm going to paint outside
1694569619,10,@alandavies1 diggin' your moustachio! Looking good daddio!
1694569620,5,"Unlike cierra, i look like poop today. Wnegativevahh, lol."
1694569631,0,CAPONES island in 2 days!!! my summer is just starting...
1694569653,0,&quot;We did it we did it oh yea yea yea no eating here tonite woo eating here tonight no no no eating here tonite you on a diet&quot; finding nemo
1694569724,3,thats my moan for the day
1694569832,1,@beachNZ yep nothing better
1694569838,2,@fudgecrumpet Prefer 80's singstar. I know all the words!
1694569842,2,is helping @karenegge making a twitter account
1694569863,0,Already back from shopping and about to do a nice monday roast
1694569921,0,@vileness now that is hilarious. I can imagine their reactions.
1694569930,7,"@sofiavalentine cool baby, when are you going to go? I'll be there in July!"
1694570005,0,"@R1CC1 that's funny...well, i'll say bye again b/c i'm really THAT delirious...lol... i worked 13 hrs i think...crazy...anyhoo bye lady!"
1694570072,9,Done! Finally.. Yay.. Now I can relax for.. Well one day ;D haha..
1694570100,9,"@WatariGoro Yep. I hope my lame attempt with the spaces helped me to hinder them, lol. I know tomorrow I guess."
1694570116,5,*flop* back after going out to bag #geocache GC1QR2R nice hide.
1694570133,6,@blasha do it and I'll give you the first hug
1694570137,6,I LOVE TWILIGHT !!!
1694570146,2,is chatting to one of her besties.
1694570157,2,third driving lesson then back to the office
1694570160,7,"@Megzx lol, get watching it again  hehe"
1694570228,0,@lisibo &quot;grace and skills of a newborn giraffe &quot; is a great visual aid!    Fabulous language to use as an example for kids.  Thx!
1694570242,6,says i always love fifth!   and tomorrow is 5th!  (dance) http://plurk.com/p/rpmyd
1694570258,5,writing my english original writing storyyyyy. and listening to 'a little respect' by erasure  aaaaaah.
1694570289,2,@danishctc checked and commented
1694570326,0,May the 4th be with me today as I round off the weekend with one more session - happy 4th y'all from the Fintster
1694570327,2,Save The Readheads!
1694570337,7,"In honour of #starwarsday, I have fired up a New Hope in the DVD player in full THX glory"
1694570345,7,@louisebolotin Funny how much difference simple changes make! Bed looks ace
1694570468,0,Welcome new followers also
1694570612,0,"@MiaMiaDC Good morning MiaMiaDC  My weekend was great and I just had my Monday, which was also great  I hope you have a wonderful day!"
1694570613,2,Colleen really sincerely hopes that @KalebNation gets better soon.
1694570770,2,"Well, up and into the third day of Virgin 1's Captain's Log Star Trek weekend"
1694570779,6,Watching the hills  arghh i lovee itt ) makin r liam watch it with me haha... girls aloud in 15 Dayss cannot waitt too see cheryl x
1694570788,2,@MaverickNY Thank you!!
1694570849,6,@ExocetAU Hey lovely.. hope you had a good day  Thanks for an awsome night and teaching me how to put together a tie...hahaha
1694570945,5,"@yumecouk haha, nice wheels. Victoria will be doing her own peddling thankfully, the boys will get the free ride"
1694570969,9,@suziperry Yay good for both of you. Enjoy the break - you probably need it after such hectic weekend  Take care hun xxxx
